"m/z","RT","intensity","traceID","envelopeID"
"661.69635","2396.13","1.191227","0","0"
"661.698242","2473.84","1.757043","0","0"
"661.699097","2467.31","2.414795","0","0"
"661.701477","2435.44","1.032063","0","0"
"661.702271","2475.48","2.093199","0","0"
"661.702332","2391.54","2.523827","0","0"
"661.70697","2407.03","2.7873","0","0"
"661.711548","2430.83","1.41728","0","0"
"661.715515","2438.53","3.989092","0","0"
"661.748596","2383.87","83.716286","3477","5"
"661.74939","2430.83","106.666489","3477","5"
"661.749512","2449.74","52.569939","3477","5"
"661.749878","2421.45","295.212738","3477","5"
"661.749878","2457.71","48.359657","3477","5"
"661.749939","2388.47","605.541199","3477","5"
"661.749939","2436.98","74.235039","3477","5"
"661.750122","2446.52","61.745903","3477","5"
"661.750183","2448.13","60.319878","3477","5"
"661.750366","2435.44","86.711456","3477","5"
"661.750488","2429.29","123.667099","3477","5"
"661.750671","2385.4","191.815384","3477","5"
"661.750671","2443.28","72.932236","3477","5"
"661.750977","2424.65","190.808884","3477","5"
"661.750977","2433.9","89.967201","3477","5"
"661.750977","2459.31","48.512112","3477","5"
"661.750977","2462.51","39.979511","3477","5"
"661.751099","2465.7","48.954247","3477","5"
"661.751221","2391.54","781.61438","3477","5"
"661.751282","2390.01","746.789124","3477","5"
"661.751282","2470.57","42.96492","3477","5"
"661.751343","2464.11","51.080196","3477","5"
"661.751404","2394.59","1024.984253","3477","5"
"661.751404","2423.05","265.890106","3477","5"
"661.751465","2418.23","445.212921","3477","5"
"661.751465","2456.12","56.215027","3477","5"
"661.751465","2472.19","36.467079","3477","5"
"661.751526","2467.31","52.54829","3477","5"
"661.751526","2473.84","42.682579","3477","5"
"661.751587","2419.85","368.427704","3477","5"
"661.751648","2399.24","1162.82666","3477","5"
"661.751648","2410.18","686.641541","3477","5"
"661.751648","2441.68","61.204823","3477","5"
"661.751648","2468.94","38.198978","3477","5"
"661.751709","2411.78","589.473389","3477","5"
"661.751709","2452.93","48.195808","3477","5"
"661.751831","2416.61","448.441986","3477","5"
"661.751831","2475.48","23.331341","3477","5"
"661.751892","2393.07","865.034729","3477","5"
"661.751892","2405.47","834.714539","3477","5"
"661.751892","2408.61","645.45575","3477","5"
"661.751892","2438.53","71.725861","3477","5"
"661.751953","2397.68","1278.553711","3477","5"
"661.751953","2426.2","129.219437","3477","5"
"661.751953","2444.89","59.536629","3477","5"
"661.752014","2403.9","1008.085205","3477","5"
"661.752014","2407.03","770.268616","3477","5"
"661.752014","2477.12","38.44215","3477","5"
"661.752075","2386.94","341.879944","3477","5"
"661.752075","2396.13","1012.914551","3477","5"
"661.752197","2414.99","461.668945","3477","5"
"661.752258","2400.79","984.13147","3477","5"
"661.752258","2413.38","524.223328","3477","5"
"661.752258","2451.34","51.91396","3477","5"
"661.752319","2440.09","79.103157","3477","5"
"661.752441","2454.52","62.06802","3477","5"
"661.752747","2427.74","162.685577","3477","5"
"661.752808","2402.34","970.915527","3477","5"
"661.753601","2432.37","92.834846","3477","5"
"661.756226","2460.91","38.696758","3477","5"
"661.795837","2426.2","23.740995","0","0"
"661.796021","2451.34","13.136224","0","0"
"661.796448","2429.29","17.331287","0","0"
"661.797913","2432.37","4.691874","0","0"
"661.798462","2473.84","11.466269","0","0"
"661.799438","2433.9","14.299892","0","0"
"661.799683","2457.71","6.969143","0","0"
"661.800415","2441.68","4.170364","0","0"
"661.800537","2475.48","9.732282","0","0"
"661.800598","2477.12","12.560157","0","0"
"661.801392","2472.19","5.77347","0","0"
"661.801941","2421.45","7.821023","0","0"
"661.801941","2449.74","5.96027","0","0"
"661.80249","2383.87","20.757006","0","0"
"661.80249","2430.83","13.63704","0","0"
"661.802734","2444.89","8.186273","0","0"
"661.802795","2462.51","5.554338","0","0"
"661.803894","2436.98","13.52328","0","0"
"661.805847","2448.13","7.89738","0","0"
"661.810425","2432.37","3.350856","0","0"
"661.81189","2467.31","10.468701","0","0"
"661.814819","2470.57","6.030468","0","0"
"661.817139","2459.31","5.367939","0","0"
"661.817932","2452.93","9.873103","0","0"
"661.818726","2440.09","2.097015","0","0"
"661.822937","2438.53","4.95872","0","0"
"661.823242","2456.12","4.4935","0","0"
"661.828308","2433.9","1.729961","0","0"
"661.831848","2426.2","2.191531","0","0"
"661.833313","2475.48","3.874274","0","0"
"661.833984","2435.44","2.580408","0","0"
"661.834595","2464.11","3.298208","0","0"
"661.836853","2436.98","1.197171","0","0"
"661.839355","2388.47","4.801789","0","0"
"661.839661","2383.87","2.427781","0","0"
"661.840515","2390.01","6.598271","0","0"
"661.841675","2397.68","7.972801","0","0"
"661.841736","2456.12","1.22116","0","0"
"661.841797","2403.9","3.268059","0","0"
"661.842285","2424.65","1.468298","0","0"
"661.842712","2385.4","9.355024","0","0"
"661.844299","2391.54","1.439226","0","0"
"661.845215","2440.09","1.946237","0","0"
"661.846313","2416.61","3.952432","0","0"
"661.847351","2394.59","1.497382","0","0"
"661.847473","2411.78","1.857194","0","0"
"661.847595","2457.71","1.708175","0","0"
"661.847656","2407.03","2.355117","0","0"
"661.848511","2477.12","1.651852","0","0"
"661.85083","2433.9","1.15575","0","0"
"661.851685","2399.24","2.584088","0","0"
"661.85199","2408.61","1.473769","0","0"
"661.852356","2467.31","2.409642","0","0"
"661.852661","2459.31","2.507762","0","0"
"661.854004","2426.2","3.287358","0","0"
"661.855774","2449.74","2.724022","0","0"
"661.859802","2472.19","1.186651","0","0"
"661.859863","2419.85","5.335366","0","0"
"661.860291","2400.79","2.442357","0","0"
"661.861389","2435.44","1.032188","0","0"
"661.861755","2438.53","1.493765","0","0"
"661.862488","2465.7","1.411987","0","0"
"661.864136","2448.13","1.490136","0","0"
"661.865601","2470.57","1.344755","0","0"
"661.865784","2383.87","2.427828","0","0"
"661.867065","2443.28","1.126691","0","0"
"661.867798","2423.05","2.785833","0","0"
"661.867859","2424.65","11.432995","0","0"
"661.86792","2391.54","3.968847","0","0"
"661.868408","2462.51","3.00208","0","0"
"661.869019","2464.11","1.373836","0","0"
"661.869629","2460.91","1.59917","0","0"
"661.869873","2475.48","1.786356","0","0"
"661.870911","2393.07","7.919551","0","0"
"661.871216","2430.83","3.901619","0","0"
"661.871704","2396.13","3.654475","0","0"
"661.872131","2468.94","2.535057","0","0"
"661.873108","2456.12","1.570104","0","0"
"661.873779","2388.47","1.733656","0","0"
"661.874146","2418.23","1.911741","0","0"
"661.875427","2386.94","5.233678","0","0"
"661.876709","2457.71","3.074781","0","0"
"661.876953","2451.34","2.416944","0","0"
"661.877014","2459.31","1.504683","0","0"
"661.877747","2394.59","7.810585","0","0"
"661.877808","2397.68","1.155775","0","0"
"661.879272","2390.01","1.468343","0","0"
"661.879578","2411.78","1.330235","0","0"
"661.880005","2410.18","5.288218","0","0"
"661.880066","2444.89","3.487309","0","0"
"661.880493","2426.2","1.826345","0","0"
"661.881165","2403.9","3.054816","0","0"
"661.882141","2452.93","1.377486","0","0"
"661.882874","2413.38","2.687725","0","0"
"661.882996","2433.9","2.889441","0","0"
"661.883301","2407.03","2.138929","0","0"
"661.883301","2473.84","2.544175","0","0"
"661.883484","2436.98","1.773648","0","0"
"661.883728","2477.12","1.270994","0","0"
"661.885193","2408.61","1.206663","0","0"
"661.886047","2405.47","2.398789","0","0"
"661.887085","2427.74","6.509463","0","0"
"661.887451","2399.24","1.788192","0","0"
"661.887634","2446.52","1.958999","0","0"
"661.888611","2435.44","1.548314","0","0"
"661.890991","2414.99","1.749668","0","0"
"661.893433","2400.79","3.043939","0","0"
"661.894165","2441.68","1.550138","0","0"
"661.895447","2449.74","2.693927","0","0"
"661.895508","2432.37","5.35373","0","0"
"661.896912","2460.91","2.874928","0","0"
"661.897095","2465.7","2.491485","0","0"
"661.897461","2464.11","2.758636","0","0"
"661.897583","2383.87","3.641828","0","0"
"661.898682","2424.65","1.468367","0","0"
"661.900391","2470.57","1.24302","0","0"
"661.900452","2430.83","3.191154","0","0"
"661.902771","2402.34","6.603967","0","0"
"661.904602","2456.12","3.13483","0","0"
"661.904846","2393.07","6.985689","0","0"
"661.904907","2397.68","1.926326","0","0"
"661.905823","2385.4","2.551481","0","0"
"661.908936","2419.85","2.682311","0","0"
"661.909302","2457.71","1.53743","0","0"
"661.909485","2391.54","3.7836","0","0"
"661.909912","2446.52","3.554277","0","0"
"661.912476","2467.31","2.19239","0","0"
"661.91449","2411.78","2.624199","0","0"
"661.914551","2396.13","6.022526","0","0"
"661.914551","2477.12","1.49237","0","0"
"661.9151","2403.9","4.746802","0","0"
"661.915405","2414.99","3.118502","0","0"
"661.915405","2416.61","2.188026","0","0"
"661.916077","2454.52","5.433734","0","0"
"661.917419","2390.01","8.792141","0","0"
"661.917969","2400.79","2.640549","0","0"
"661.920349","2472.19","1.101293","0","0"
"661.920776","2386.94","2.907703","0","0"
"661.922424","2438.53","2.61694","0","0"
"661.923096","2465.7","1.193976","0","0"
"661.923523","2433.9","2.311626","0","0"
"661.924805","2449.74","1.60651","0","0"
"661.926025","2444.89","2.893173","0","0"
"661.926208","2413.38","3.43328","0","0"
"661.92627","2440.09","1.346632","0","0"
"661.927063","2473.84","2.390139","0","0"
"661.930664","2408.61","4.287071","0","0"
"661.931274","2424.65","6.962192","0","0"
"661.93158","2397.68","2.033582","0","0"
"661.931824","2460.91","1.083848","0","0"
"661.932251","2388.47","7.934456","0","0"
"661.932373","2394.59","3.990848","0","0"
"661.932495","2383.87","1.456767","0","0"
"661.932617","2459.31","3.717159","0","0"
"661.933105","2405.47","4.499686","0","0"
"661.934509","2385.4","3.402053","0","0"
"661.934509","2419.85","4.917707","0","0"
"661.935181","2391.54","1.439325","0","0"
"661.939453","2423.05","1.115845","0","0"
"661.941711","2441.68","3.707368","0","0"
"661.941895","2414.99","1.706482","0","0"
"661.942749","2399.24","3.129441","0","0"
"661.943054","2407.03","1.354285","0","0"
"661.944336","2421.45","8.975793","0","0"
"661.949341","2451.34","1.035891","0","0"
"661.949646","2465.7","2.709666","0","0"
"661.950562","2464.11","1.924584","0","0"
"661.952515","2457.71","9.05403","0","0"
"661.953796","2402.34","5.241252","0","0"
"661.954224","2444.89","1.56475","0","0"
"661.958069","2467.31","4.476159","0","0"
"661.958923","2432.37","2.675156","0","0"
"661.959412","2426.2","5.114056","0","0"
"661.960327","2435.44","6.86455","0","0"
"661.961487","2472.19","5.221298","0","0"
"661.964539","2449.74","3.598037","0","0"
"661.9646","2446.52","2.378943","0","0"
"661.964661","2477.12","5.478991","0","0"
"661.964905","2410.18","2.993189","0","0"
"661.965393","2438.53","2.24627","0","0"
"661.966797","2473.84","2.12996","0","0"
"661.967041","2456.12","4.315887","0","0"
"661.967834","2424.65","8.065509","0","0"
"661.967834","2460.91","6.847851","0","0"
"661.968262","2429.29","2.558871","0","0"
"661.96875","2459.31","8.374486","0","0"
"661.971802","2418.23","11.965628","0","0"
"661.973206","2465.7","2.933258","0","0"
"661.973511","2423.05","11.162448","0","0"
"661.973938","2468.94","6.273624","0","0"
"661.974426","2430.83","7.451272","0","0"
"661.975159","2462.51","13.388682","0","0"
"661.975891","2440.09","4.779704","0","0"
"661.977051","2427.74","11.515295","0","0"
"661.977173","2416.61","3.34763","0","0"
"661.978699","2421.45","4.39664","0","0"
"661.979553","2452.93","8.945165","0","0"
"661.979858","2454.52","11.044283","0","0"
"661.979858","2475.48","4.925132","0","0"
"661.980103","2419.85","2.791515","0","0"
"661.980286","2435.44","1.290352","0","0"
"661.981201","2408.61","8.88525","0","0"
"661.981201","2444.89","2.896929","0","0"
"661.981262","2414.99","6.042823","0","0"
"661.981262","2451.34","1.899176","0","0"
"661.981995","2433.9","7.218694","0","0"
"661.982056","2383.87","151.183823","3463","3"
"661.982239","2405.47","18.933647","3463","3"
"661.982483","2394.59","77.335487","3463","3"
"661.982544","2386.94","135.027435","3463","3"
"661.982666","2399.24","51.943092","3463","3"
"661.982849","2391.54","89.901299","3463","3"
"661.983093","2397.68","69.345703","3463","3"
"661.983093","2432.37","5.834931","0","0"
"661.983459","2388.47","159.486511","3463","3"
"661.983582","2385.4","164.036972","3463","3"
"661.983582","2400.79","22.451014","3463","3"
"661.984131","2396.13","58.731064","3463","3"
"661.984558","2393.07","97.410988","3463","3"
"661.985229","2390.01","105.493027","3463","3"
"661.985229","2402.34","20.10404","3463","3"
"661.985229","2403.9","25.230968","3463","3"
"661.985596","2413.38","8.854353","0","0"
"661.987488","2410.18","3.493048","0","0"
"661.989014","2407.03","13.439711","3463","3"
"661.990601","2457.71","3.006728","0","0"
"661.991272","2426.2","5.844781","0","0"
"661.992065","2411.78","8.16562","0","0"
"661.99353","2429.29","12.440204","0","0"
"661.994507","2446.52","3.498522","0","0"
"661.994568","2436.98","2.660697","0","0"
"661.995422","2441.68","2.338642","0","0"
"661.997864","2449.74","1.602961","0","0"
"661.998108","2472.19","5.036088","0","0"
"661.99939","2424.65","4.399969","0","0"
"661.999573","2467.31","2.515307","0","0"
"662.003479","2438.53","4.856147","0","0"
"662.0047","2414.99","2.606557","0","0"
"662.004822","2459.31","2.855187","0","0"
"662.005127","2430.83","9.22892","0","0"
"662.006287","2435.44","1.548452","0","0"
"662.00824","2427.74","1.448492","0","0"
"662.00824","2451.34","4.147373","0","0"
"662.009583","2421.45","1.304917","0","0"
"662.009766","2443.28","4.73258","0","0"
"662.010132","2456.12","6.095664","0","0"
"662.010742","2452.93","3.255021","0","0"
"662.011841","2416.61","3.969277","0","0"
"662.012024","2440.09","2.097321","0","0"
"662.012024","2465.7","2.843568","0","0"
"662.012756","2408.61","1.468492","0","0"
"662.013794","2460.91","4.14376","0","0"
"662.014343","2419.85","3.242306","0","0"
"662.014954","2402.34","5.297837","0","0"
"662.016663","2400.79","5.581373","0","0"
"662.019775","2475.48","1.252221","0","0"
"662.02002","2433.9","3.173259","0","0"
"662.020508","2468.94","3.133279","0","0"
"662.021973","2427.74","1.740393","0","0"
"662.022217","2473.84","1.186069","0","0"
"662.024963","2467.31","1.257679","0","0"
"662.025879","2424.65","7.69147","0","0"
"662.026306","2464.11","1.237689","0","0"
"662.028809","2462.51","2.878488","0","0"
"662.032104","2444.89","1.690243","0","0"
"662.045105","2433.9","6.519308","0","0"
"662.045288","2449.74","7.260137","0","0"
"662.04657","2436.98","16.408298","0","0"
"662.046753","2435.44","14.452682","0","0"
"662.047668","2426.2","26.302757","0","0"
"662.047729","2399.24","11.617399","0","0"
"662.047729","2443.28","2.366363","0","0"
"662.048035","2430.83","21.653744","0","0"
"662.048523","2403.9","7.877722","0","0"
"662.049011","2394.59","9.779914","0","0"
"662.049316","2438.53","10.2597","0","0"
"662.049377","2397.68","8.04785","0","0"
"662.049744","2414.99","12.574133","0","0"
"662.049927","2390.01","16.050312","0","0"
"662.050049","2441.68","3.458683","0","0"
"662.05011","2446.52","5.317994","0","0"
"662.050354","2407.03","11.455628","0","0"
"662.050659","2454.52","6.261264","0","0"
"662.050659","2456.12","6.622946","0","0"
"662.051086","2473.84","8.27325","0","0"
"662.051208","2418.23","11.661","0","0"
"662.051331","2477.12","16.153841","0","0"
"662.051697","2448.13","4.620056","0","0"
"662.052063","2413.38","5.741087","0","0"
"662.052185","2421.45","19.225502","0","0"
"662.052368","2388.47","12.657031","0","0"
"662.052368","2396.13","7.869768","0","0"
"662.052429","2452.93","9.630879","0","0"
"662.05249","2467.31","1.908731","0","0"
"662.052673","2427.74","16.655529","0","0"
"662.052734","2385.4","14.928243","0","0"
"662.053406","2423.05","21.032007","0","0"
"662.053589","2393.07","18.816488","0","0"
"662.053772","2410.18","8.3841","0","0"
"662.054199","2400.79","12.398985","0","0"
"662.054199","2468.94","6.06136","0","0"
"662.054382","2411.78","11.971824","0","0"
"662.054504","2386.94","10.181617","0","0"
"662.054688","2419.85","11.497471","0","0"
"662.054688","2470.57","8.138736","0","0"
"662.054871","2408.61","15.15974","0","0"
"662.054993","2429.29","10.977666","0","0"
"662.055115","2459.31","9.883516","0","0"
"662.055298","2405.47","12.938831","0","0"
"662.055359","2475.48","9.490983","0","0"
"662.055908","2402.34","10.065303","0","0"
"662.056335","2432.37","21.099344","0","0"
"662.056702","2440.09","7.475353","0","0"
"662.0578","2451.34","10.88505","0","0"
"662.057861","2391.54","3.614999","0","0"
"662.058228","2424.65","12.086389","0","0"
"662.058594","2416.61","5.456141","0","0"
"662.060608","2465.7","3.187908","0","0"
"662.06073","2383.87","10.076995","0","0"
"662.061218","2464.11","3.716794","0","0"
"662.062134","2462.51","2.169377","0","0"
"662.065369","2444.89","3.860402","0","0"
"662.067505","2394.59","3.955298","0","0"
"662.073181","2386.94","2.326434","0","0"
"662.074402","2467.31","1.86442","0","0"
"662.074951","2443.28","1.802983","0","0"
"662.077148","2413.38","2.148322","0","0"
"662.078369","2433.9","1.270088","0","0"
"662.080994","2391.54","7.809975","0","0"
"662.081177","2418.23","1.822984","0","0"
"662.082275","2448.13","1.967301","0","0"
